Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
1203e334-a6d4-3227-9a75-383393ad37ad,VICTORY THERAPY AND WELLNESS  LLC,114 VICTORY DR,SWAINSBORO,GA,30401-3235,32.583104999999996,-82.348834,478-237-4017,0.0,22
767fda1d-2eed-39f4-8681-77f791569f39,PCP11690,4985 LAVISTA RD,TUCKER,GA,30084-4470,33.858226,-84.235178,770-508-4456,0.0,36
b8c6c518-45b9-3012-9294-8a9be89e86f7,ATLANTA VISION CATARACT AND LASER CENTER PC,3619 S FULTON AVE,HAPEVILLE,GA,30354-1710,33.660872999999995,-84.40932099999999,404-765-2020,0.0,105
c1e7c570-f3ed-392d-bc48-4b7463e89ee7,MOUNT VERNON EYE CARE  P.C.,1611 MOUNT VERNON RD,DUNWOODY,GA,30338-4224,33.941387,-84.312701,770-393-0003,0.0,34
08675d38-e7f5-3753-af7c-682d538d87ad,PIZZA CLINIC OF CHIROPRACTIC,3284 DOGWOOD DR,HAPEVILLE,GA,30354-1158,33.660872999999995,-84.40932099999999,404-761-6200,0.0,68
a10294ea-7b80-3623-a48a-13fae4f8d495,PCP14711,104 MIRRAMONT LAKE DR,WOODSTOCK,GA,30189-8213,34.113696000000004,-84.5443,770-517-5610,0.0,61
197e9192-9eb8-3526-aa51-14eb9afe5311,PCP15318,1106 FURYS LN,MARTINEZ,GA,30907-8219,33.521018,-82.101404,706-210-2875,0.0,75
42483aeb-1a98-32cd-b7cd-c25e7e63cfee,PCP15737,4687 ATLANTA RD SE,VININGS,GA,30339-1501,33.84818,-84.484501,404-794-4357,0.0,38
cd0c4a8d-35f0-341d-bea4-68e4ec126420,PCP15786,2593 CANTON RD,MARRETTA,GA,30066-5390,33.953561,-84.542463,770-424-9555,0.0,55
da45bd32-5468-3bb4-a96d-c9ef243285a8,PCP15977,2896 CHAMBLEE TUCKER RD,CHAMBLEE,GA,30341-4009,33.888665,-84.303622,770-457-0584,0.0,326
c3da2144-9e1c-3fed-84b7-660d99f377b0,PCP16467,4180 OLD MILTON PKWY,ALPHARETTA,GA,30005-2408,34.070648,-84.27590699999999,770-754-1000,0.0,52
982c8343-53a0-31c9-853f-4718a687369e,PCP16939,10646 B FORD AVE,RICHMOND HILL,GA,31324-3902,31.850196999999998,-81.264824,912-459-4121,0.0,57
27f456ac-9b87-3059-971a-a789d16f9bc4,GILFERG WELLNESS GROUP,323 N MAIN ST,ADAIRSVILLE,GA,30103-2438,34.342248,-84.91815600000001,770-773-9997,0.0,158
dd7d5497-8d47-31af-a9db-d0b2759ea6d0,PCP18437,114 DAVIS RD,MARTINEZ,GA,30907-4352,33.521018,-82.101404,706-863-4016,0.0,49
01d770f2-8636-3a37-a247-7c8de4b59d84,PCP20157,1727 HWY 42 N,MCDONOUGH,GA,30253-4725,33.477649,-84.134963,770-898-3670,0.0,39
dd947de4-9683-33eb-8f2d-7cb34c21724a,GREENSBORO SPORTS  SPINE  AND,118 AS MAIN ST,GREENSBORO,GA,30642-1112,33.522942,-83.197983,706-817-4111,0.0,103
c16ceebc-d7ae-3ce8-aa49-efdaf4d19f32,PCP24063,2801 BUFORD HWY NE,BROOKHAVEN,GA,30329-2143,33.819655,-84.327381,404-964-9260,0.0,126
7b6000f8-ae5a-375b-a027-bc9dd946a556,PCP24672,112 N WASHINGTON ST,LYONS,GA,30436-1179,32.204915,-82.321208,912-526-6479,0.0,82
77e42075-20fa-3dd7-abbc-0a00becdb35f,ENT OF ATHENS  LLC,150 NACOOCHEE AVE,ATHENS,GA,30601-1823,33.927979,-83.35382299999999,706-546-7908,0.0,28
9c62eb56-7aa8-32af-9c3f-21ee099817c4,PCP26304,3736 EXECUTIVE CTR DR,MARTINEZ,GA,30907-2360,33.521018,-82.101404,705-364-4599,0.0,60
02f7a555-f229-314d-930f-34133958305a,PCP26465,2278 MOODY RD,WARNER ROBINS,GA,31088-1933,32.59256,-83.62846,478-929-0294,0.0,35
431f9020-66b0-3092-a034-4a30401f23da,PCP26660,7363 HALL RD,COOLIDGE,GA,31738-2407,30.982688,-83.877814,229-228-5192,0.0,94
bb9f807c-775a-38ae-8760-d49515039c50,BOHLER FAMILY PRACTICE PC,128 N PARKER AVE,BROOKLET,GA,30415-6291,32.358212,-81.680174,912-842-2101,0.0,29
4b15ecee-3351-3e77-aed8-db65333cb5b2,PCP27953,220 - C W COLLEGE ST,GRIFFIN,GA,30224-4250,33.257645000000004,-84.273394,770-228-9317,0.0,30
0c6521a2-5599-33d0-aab2-777ad49e21c1,PCP28810,1864 INDEPENDENCE SQ,DUNWOODY,GA,30338-5160,33.941387,-84.312701,770-668-0350,0.0,35
b7190b76-18b3-3086-8a86-ec7b37f22936,COUNSELING PSYCHOLOGY ASSOCIATES,1304 15TH ST,COLUMBUS,GA,31901-2241,32.510197,-84.874946,706-653-2221,0.0,70
bcad38d8-a67c-37f6-a7f5-8eb9f4635fc2,PCP31912,4771 FLOYD SWRD,MABLETON,GA,30126-1321,33.803937,-84.56071700000001,770-739-7733,0.0,59
b344be2d-3a8f-32a3-86bf-e0043216ed58,PCP32306,2801 BUFORD HWY NE,BROOKHAVEN,GA,30329-2124,33.819655,-84.327381,404-636-9402,0.0,96
cb3d574a-fb92-3c89-a5c6-994c2fea93b3,AIRPORT CLINIC INC,704 GIL HARBIN INDUSTRIAL BLVD,VALDOSTA,GA,31601-6513,30.758748999999998,-83.319023,229-242-9003,0.0,28
82e8de7c-eb45-3b82-87e0-6eb7571b87da,PCP32452,440 MILLEDGE CIR,ATHENS,GA,30606-4336,33.927979,-83.35382299999999,706-549-9196,0.0,34
0d59f0d7-edc4-38a1-a1cf-17b676ef19bb,PCP35640,1415 W 3RD AVE,ALBANY,GA,31707-3655,31.577669,-84.17945300000001,229-432-0282,0.0,38
4b30312c-5b91-35ce-beea-fa0d169553d8,THE ENT CENTER OF CENTRAL GEORGIA  PC,540 HEMLOCK ST,MACON,GA,31201-3202,32.830953,-83.64891800000001,912-743-8953,0.0,71
940101d5-85bd-3e60-9956-6a42f3b6a239,DOURRON OB/GYN ASSOCIATES  P.C.,2675 N DECATUR RD,DECATUR,GA,30033-6132,33.771454999999996,-84.297857,404-294-0472,0.0,2
0509eee6-72bd-3dd6-9e3d-24b73fe2da1b,EYE PHYSICIANS AND SURGEONS PC,1457 SCOTT BLVD,DECATUR,GA,30030-1425,33.771454999999996,-84.297857,404-292-2500,0.0,55
4b0141bb-6faa-3e36-84e1-4397ff585164,RADIATION ONCOLOGY OF COLUMBUS PC,1831 5TH AVE,COLUMBUS,GA,31904-8915,32.510197,-84.874946,706-571-1050,0.0,32
0100efcd-fe6f-3378-8842-9fa4f86a85ec,STARR'S MILL INTERNAL MEDICINE  LLC,1330 HWY 74,FAYETTEVILLE,GA,30215-2950,33.467028000000006,-84.457861,770-631-2502,0.0,28
67e7c656-fc22-37e8-8123-a92ed54c96ca,JOHNS CREEK DERMATOLOGY AND FAMILY MEDICINE  P.C.,6300 HOSPITAL PKWY,JOHNS CREEK,GA,30097-1828,34.032739,-84.203848,770-771-6591,0.0,30
e8e387fc-e72c-3f4c-bf63-9dd327f97334,CENTER FOR PAN ASIAN COMMUNITY SERVICES  INC.,6185 BUFORD HWY G,PEACHTREE CORNERS,GA,30071-2350,33.940135999999995,-84.21055600000003,770-446-0929,0.0,55
d39aba8b-26ba-3a26-8e1d-7e9962282646,PCP45754,1720 MOUNT VERNON RD B,DUNWOODY,GA,30338-4269,33.941387,-84.312701,678-580-2485,0.0,36
f7b21316-167c-39a6-b542-ed6e4d1e72d9,GILBERT JAMES OD INC,5943 JOE FRANK HARRIS NWPKWY,ADAIRSVILLE,GA,30103-2451,34.342248,-84.91815600000001,770-773-1584,0.0,109
035c4374-5b68-36fd-9d03-0734f945a2b1,MAGUIRE THERAPY SERVICES INC.,2258 WRIGHTSBORO RD,AUGUSTA,GA,30904-4789,33.444691,-82.021331,706-724-6543,0.0,46
ed91a5e6-0a46-37d0-ae86-1dae65500fba,RIVER CITY VASCULAR SPECIALISTS,1920 WARMSPRINGS RD,COLUMBUS,GA,31904,32.510197,-84.874946,706-984-7000,0.0,27
65d500eb-f163-3e2e-bf93-6abe11313820,LAGRANGE INTERNAL MEDICINE  PC,1602 VERNON RD,LAGRANGE,GA,30240-4129,33.017346999999994,-85.01857700000001,706-882-9341,0.0,41
66c35752-d53e-3859-af3e-bc92d6a19d69,THE MEDICAL CENTER OF ELBERTON  LLP,109 COLLEGE AVE,ELBERTON,GA,30635-1705,34.071156,-82.822838,706-283-3315,0.0,55
2a1578c5-ea50-3a17-a75d-481c3a4d1e8b,SOUTH ATLANTA PULMONARY GROUP,1136 CLEVELAND AVE,EAST POINT,GA,30344-3608,33.67236,-84.474958,404-761-3525,0.0,56
1929fdc5-1d0f-3caa-9614-d0891262f321,ONESOURCE HEALTHCARE GROUP  LLC,701 N SLAPPEY BLVD,ALBANY,GA,31701-1413,31.577669,-84.17945300000001,229-435-4747,0.0,43
7bc070c7-8c59-3d3e-8b82-75a5b7e4c368,PCP50280,889 WIMPY MILL RD,DAHLONEGA,GA,30533-0490,34.550867,-84.076961,706-864-0695,0.0,93
4eef37a9-c69a-3c5a-8f65-e7add95bb3ea,DR OKUM  PC,6703 SHANNON,UNION CITY,GA,30291-2073,33.593837,-84.56263,770-964-3334,0.0,28
5b8f7bbb-461b-3b4d-9143-b2231202f9dc,PCP50605,10800 JONES BRIDGE RD A,ALPHARETTA,GA,30022-7010,34.070648,-84.27590699999999,678-867-0135,0.0,78
5480df43-c36f-32bf-98e5-4720584e39d3,PCP50808,1265 INTERSTATE PKWY,AUGUSTA,GA,30909-6481,33.444691,-82.021331,706-951-2182,0.0,63
9ca17b0a-26ed-3771-bfa1-e0d40fd312b5,SOUTHEASTERN ORAL AND MAXILLOFACIAL SURGICAL ASSOCIATES P.C.,4815 PAULSEN ST,SAVANNAH,GA,31405-4418,31.916773,-81.119488,912-352-2324,0.0,28
2af637af-7698-33ea-9e07-3e3898c608e3,WEST GEORGIA MEDICAL ASSOCIATES,6600 WHITTLESEY BLVD,COLUMBUS,GA,31909-7251,32.510197,-84.874946,706-323-3491,0.0,52
7574beea-499f-3a1d-9fe4-0377678e5616,THE MEDICAL CENTER OF PEACH COUNTY  INC.,701 BLUEBIRD BLVD,FORT VALLEY,GA,31030-5085,32.537181,-83.865716,478-825-7000,0.0,54
823c93e3-8782-31e7-ae2e-663eb2d047e8,A. KEITH MARTIN  M.D.  P.C.,330 HOSPITAL DR,MACON,GA,31217-8042,32.830953,-83.64891800000001,478-750-8606,0.0,28
b251ef5c-37d7-37f9-83fc-54dc4d445e89,PCP54830,5680 PEACHTREE PKWY,PEACHTREE CORNERS,GA,30092-2857,33.931502,-84.368673,678-851-0528,0.0,77
ec647f6f-ac89-3981-b4f1-75bbb20c7362,FASTTRACK IMMEDIATE CARE OF ALBANY,2822 NOTTINGHAM WAY,ALBANY,GA,31707-7629,31.577669,-84.17945300000001,229-496-1193,0.0,28
7e0c22d1-d61e-3e0e-9002-6843192325a4,MENTAL HEALTH COMPREHENSIVE SERVICES,3103 CLAIRMONT RD NE,BROOKHAVEN,GA,30329-1043,33.819655,-84.327381,678-302-1945,0.0,159
bd912453-6838-3f9b-a9d0-5b7511d7485d,PCP56476,2801 BUFORD HWY NE,BROOKHAVEN,GA,30329-2137,33.819655,-84.327381,404-636-1108,0.0,550
ae638c60-3600-396c-87dc-14180dbbf445,RADIOLOGY ASSOCIATES OF DEKALB PC,2701 N DECATUR RD,DECATUR,GA,30033-5918,33.771454999999996,-84.297857,404-501-1000,0.0,32
a4f23b11-2bce-3493-bc8e-a75784f8c9cd,DOUGLASVILLE EYE CLINIC PC,6001 PROFESSIONAL PKWY,DOUGLASVILLE,GA,30134-5632,33.738328,-84.707237,678-838-9999,0.0,16
6fe43f44-355c-3bf1-82dc-32eff433e67a,SLEEP PRACTITIONERS  LLC,275 SHERATON BLVD,MACON,GA,31210-1359,32.830953,-83.64891800000001,478-745-5779,0.0,26
ff8849cf-13da-3011-9806-090b4b1cb5cc,BERG EYE CENTER  PC,2709 MEREDYTH PLACE,ALBANY,GA,31707,31.577669,-84.17945300000001,229-432-7012,0.0,95
b2705acc-5d00-367e-a608-c992e7193069,UROLOGY GROUP OF ATHENS  P.C.,1500 OGLETHORPE AVE,ATHENS,GA,30606-2188,33.927979,-83.35382299999999,706-850-4355,0.0,26
b4135287-adb5-361d-839c-4703ef2027ad,OCONEE MEDICAL GROUP,1440 N CHASE ST,ATHENS,GA,30601-1850,33.927979,-83.35382299999999,706-227-2110,0.0,13
13f86542-ff8f-360e-a80a-901509832f2b,PCP66775,528 S 8TH ST,GRIFFIN,GA,30224-4212,33.257645000000004,-84.273394,770-467-1224,0.0,37
1de739f6-385e-3fe8-99d9-4d6ff76ce49e,ATLANTA SOUTH NEPHROLOGY PC,1275 CLEVELAND AVE,EAST POINT,GA,30344-3433,33.67236,-84.474958,404-761-0819,0.0,23
5d565881-875d-397c-8a9f-cbaf832d1871,EAST ATHENS PHYSICAL THERAPY,665 GAINES SCHOOL RD,ATHENS,GA,30605-3127,33.927979,-83.35382299999999,706-369-8115,0.0,16
1f0d0532-da9e-323d-9289-afc3d0664bba,TRINITY PAIN RELIEF CENTER LLC,9434 S MAIN ST,JONESBORO,GA,30236-6092,33.477662,-84.340843,770-478-1300,0.0,155
bc038721-4b3b-3a76-901d-dde4efa05c24,PCP70792,14 EASTBROOK BND,PEACHTREE CITY,GA,30269-1530,33.391884000000005,-84.570611,770-487-2289,0.0,35
172f399a-0a67-3029-a2d0-449024493951,THE WOMEN'S HEALTH INSTITUTE OF MACON  PC,4050 RIVERSIDE DR,MACON,GA,31210-1805,32.830953,-83.64891800000001,478-746-2888,0.0,78
8eaf76bf-244c-3a96-be67-728d75485f0a,RUTLAND FAMILY HEALTHCARE LLC,4226 HARTLEY BRIDGE RD,MACON,GA,31216-4116,32.830953,-83.64891800000001,478-781-5065,0.0,25
dc3c51ac-9a2e-32c3-b850-5629469d6060,ALBANY SURGICAL  P.C.,605 N WESTOVER BLVD,ALBANY,GA,31707-2188,31.577669,-84.17945300000001,229-434-4200,0.0,28
c1469664-7064-3e49-9049-ba914f2a9924,DIGESTIVE CARE PHYSICIANS  LLC,6300 HOSPITAL PKWY,JOHNS CREEK,GA,30097-1984,34.032739,-84.203848,770-227-2222,0.0,25
d7f78b76-9aa6-3c4a-a37f-8e1b13e96291,HORIZON BEHAVIORAL HEALTH  P.C.,8400 ABERCORN ST,SAVANNAH,GA,31406-3425,31.916773,-81.119488,912-785-2100,0.0,81
915dd3b5-147d-378e-8ff8-e4410eb2a3ff,FRESENIUS VASCULAR CARE AUGUSTA  LLC,3624 J DEWEY GRAY CIR,AUGUSTA,GA,30909-6585,33.444691,-82.021331,706-754-9932,0.0,77
61f477f4-acef-37d9-bade-2ac9fe85dd7b,SOUTHERN GASTROENTEROLOGY SPECIALISTS  P.C,4865 BILL GARDNER PKWY,LOCUST GROVE,GA,30248-3644,33.375558000000005,-84.060337,770-692-0100,0.0,29
e4fe2ebd-e24e-3400-85d6-fe6887d7e1b8,THE FOOT AND ANKLE GROUP PC,4434 COLUMBIA RD,MARTINEZ,GA,30907-4563,33.521018,-82.101404,706-724-7000,0.0,127
969aaabd-afc3-3259-820a-e1a87819aa3f,PCP78515,539 GLYNN N ST,FAYETTEVILLE,GA,30214-1108,33.467028000000006,-84.457861,,0.0,34
d20d8e5f-09d2-327d-ba46-abc2dacc7fb5,INTERNAL MEDICINE ASSOCIATES OF JASPER  PC,684 SIXES RD,HOLLY SPRINGS,GA,30115-8720,34.165426000000004,-84.45700000000001,678-494-9669,0.0,84
3c5e5e49-1f5e-354b-8879-c8b9ad0644e9,HEALING HANDS PHYSICAL THERAPY CENTERS  INC.,1930 HIGHLAND AVE,AUGUSTA,GA,30904-7803,33.444691,-82.021331,706-481-9105,0.0,17
e183a438-b9f9-3d46-bb0d-46ad8bd5f4b6,CHATHAM SKIN AND CANCER CENTER,1000 TOWNE CTR BLVD,POOLER,GA,31322-4052,32.101858,-81.254989,912-354-7124,0.0,39
5634c7c4-4c90-35c5-818c-c8f1898dff49,AMERICAN EYECARE CENTER OF JESUP INC.,3407 FREDERICA RD,SAINT SIMONS ISLAND,GA,31522-1556,31.176642,-81.38563,912-634-3400,0.0,84
5a17fe5e-344e-31d7-9874-0978f9c72383,METRO MEDICAL ASSOCIATES,11379 SOUTHBRIDGE PKWY,ALPHARETTA,GA,30022-4469,34.070648,-84.27590699999999,770-770-0750,0.0,85
04ec4f92-3341-39a1-8462-f0ee8b646f44,THE HEMLOCK PAIN CENTER  LLC.,777 HEMLOCK ST,MACON,GA,31201-2102,32.830953,-83.64891800000001,478-663-1000,0.0,99
96c6e4aa-7714-3054-b13b-8133180a0f32,HUG INC,75 MAGNOLIA ST,ROSWELL,GA,30075-4381,34.039453,-84.350946,404-541-9699,0.0,49
363d17f3-9c0c-3cb5-8fdd-3eb875cd54dc,SIDNEY P SMITH MD PC,9665 FORD AVE,RICHMOND HILL,GA,31324-3652,31.850196999999998,-81.264824,912-756-4722,0.0,48
0bdb105d-93a3-34b1-a46b-88b777e57c06,SOUTHERN REHAB AND SPORTS MEDICINE  INC.,1610 E 10TH ST,WEST POINT,GA,31833-3416,32.918971,-85.128507,706-845-9383,0.0,44
50204a50-7c8b-3df4-97f6-f1ec53b452a3,POST-ACUTE PHYSICIANS OF GEORGIA PC,450 N CANDLER ST,DECATUR,GA,30030-2626,33.771454999999996,-84.297857,404-501-7534,0.0,104
39adf927-4ef9-336d-aa02-1d7e2da090a1,ORAL SURGERY ASSOCIATES AND DENTAL IMPLANT CENTER PC,7135 FLOYD NEST,COVINGTON,GA,30014-1578,33.605078999999996,-83.847436,770-787-2444,0.0,33
1a951dd4-1ed6-35f4-a1cf-8d4973b2a11f,UANDM FAMILY EYECARE,3245 LAWRENCEVILLE SUWANEE RD,SUWANEE,GA,30024-6541,34.048632,-84.06644399999999,678-649-2020,0.0,68
a63b58d1-dd9e-38f8-80dd-dda9390617c1,GEORGIA OPHTHALMOLOGISTS LLC,170 MACON AVE,JACKSON,GA,30233-2632,33.290355,-83.958221,770-775-1234,0.0,48
74fb7276-8fe2-3841-9f05-6c5eb6370d27,SOUTH EASTERN EYE CENTER  OFFICE OF DR NACONDUS GAMBLE,345 LINDQUIST BLG,FT. STEWART,GA,31314,31.826979,-81.621675,912-876-1101,0.0,185
cd6f5592-246b-3cef-89ed-700e80894192,DOMINION ORTHOPAEDIC CLINIC  LLC,4235 JOHNS CREEK PKWY B,SUWANEE,GA,30024-6038,34.048632,-84.06644399999999,770-455-4009,0.0,8
4090ecb1-500c-3178-81c3-b48916c1a1cf,PCP85921,5680 PEACHTREE PKWY,PEACHTREE CORNERS,GA,30092-2860,33.931502,-84.368673,,0.0,53
6a1930af-1172-39e3-8351-5cc7010811f4,NORTH FULTON EAR NOSE AND THROAT ASSOCIATES  P.C.,2500 HOSPITAL BLVD,ROSWELL,GA,30076-4919,34.039453,-84.350946,770-343-8675,0.0,35
66adf87e-0bce-3384-807b-974b3e8e3334,PCP87118,318 S WELBORN ST,HINESVILLE,GA,31313-3127,31.914139000000002,-81.623396,,0.0,52
9567f57b-cbea-339a-8409-b0e5b4a87eb6,PCP87878,763 JOHNSTON WAY,LAKE PARK,GA,31636-3047,30.716134999999998,-83.202396,,0.0,42
e4008462-ecab-3ac1-ab2f-ba488efbb84c,PHYSICIANS SPINE AND REHAB SPECIALISTS OF GA,790 CHURCH ST,MURIETTA,GA,30060-8958,33.864424,-84.51534000000002,770-419-9902,0.0,106
32160004-e54f-38c2-8881-0b145991293c,PRIMARY HEALTH CARE CENTER OF DADE  INC.,134 RHEA MCCLANAHAN DR,TUNNEL HILL,GA,30755-7328,34.855413,-85.036778,706-516-1814,0.0,57
95872cf3-aa04-30ba-8c3b-e78478b58e39,PCP89063,1260 HWY 54 W,FAYETTEVILLE,GA,30214,33.467028000000006,-84.457861,,0.0,44
fe337df9-6cc9-39b5-a32d-01e34430c776,PCP89135,2078 TERON TRACE,DACULA,GA,30019,33.981287,-83.889263,,0.0,42
ef7dad30-8400-3108-94fa-e8bada629ea6,PCP89478,4144 CLAIRMONT RD,CHAMBLEE,GA,30341-3237,33.888665,-84.303622,,0.0,27
07d9f27f-7883-33a1-9a63-674a1cf7e5c2,PCP89491,3370 VINEVILLE AVE,MACON,GA,31204-2331,32.830953,-83.64891800000001,,0.0,94
471e5a12-129b-3dd5-9c80-a2f7de79d198,PCP91733,22 W OGLETHORPE ST,ELLAVILLE,GA,31806-3111,32.237662,-84.30911400000001,,0.0,1053
3e217df8-531b-3312-95d1-d03012b1c6eb,PCP91857,300 W 4TH ST,WAYNESBORO,GA,30830-1511,33.05017,-82.01225699999999,,0.0,38
1ebaf793-a8ba-30d8-925f-89ffa4dabbff,PCP91919,2316 WRIGHTSBORO RD,AUGUSTA,GA,30904-6220,33.444691,-82.021331,706-733-3406,0.0,23
560fb54d-28ea-3f75-96bd-f07111345d97,PCP92017,4080 MCGINNIS FERRY RD,ALPHARETTA,GA,30005-1736,34.070648,-84.27590699999999,,0.0,66
1ec6dafb-44fe-3b76-937c-acb8b6fa02fc,PCP92777,13800 GA HWY 9,ALPHARETTA,GA,30004,34.070648,-84.27590699999999,,0.0,66
74698b49-b8ed-3f5c-bed8-dc92c9677cec,PCP93416,4405 MALL BLVD,UNION CITY,GA,30291-2070,33.593837,-84.56263,,0.0,28
2a591aaa-b9e9-3eb4-9bb5-a782d25c0ea9,PCP93683,165 BURKE ST,STOCKBRIDGE,GA,30281-3464,33.571785999999996,-84.225981,,0.0,28
68c08d6f-2b69-31f4-86eb-56a88af6fa6c,PCP93767,2039 10TH AVE,COLUMBUS,GA,31901-1459,32.510197,-84.874946,,0.0,28
3a83487b-b8f7-33e4-bda7-826dfef6a6cd,PCP93941,3507 MANCHESTER EXPY,COLUMBUS,GA,31909-6441,32.510197,-84.874946,,0.0,44
e393f4e7-3821-3bc9-94a6-5b099bdc5be1,WAYNE SJC MEDICAL GROUP  LLC,330 PEACHTREE ST,JESUP,GA,31545-0244,31.494049,-81.810864,912-427-6915,0.0,28
a11689be-0681-3197-b053-bfc11a5d02f8,PCP95424,1 HUNTINGTON RD,ATHENS,GA,30606-7206,33.927979,-83.35382299999999,,0.0,29
09d75595-e7ba-30e2-a467-ed9da582c177,PCP95657,2325 LOG CABIN DR SE,VININGS,GA,30339-6742,33.84818,-84.484501,,0.0,70
556a34f2-79ee-3e6b-963f-03925ef8f95d,PCP95839,900 1ST ST,MACON,GA,31201-6806,32.830953,-83.64891800000001,,0.0,72
8c1208bb-09d5-3be4-af62-c4657ebb9186,PCP95915,3826 N DRUID HILLS RD,DECATUR,GA,30033-3015,33.771454999999996,-84.297857,,0.0,69
7f6a3ba8-bcd1-3f70-8d94-0135c3363f42,PCP96442,1905 WOODSTOCK RD,ROSWELL,GA,30075-5632,34.039453,-84.350946,,0.0,69
eefc859f-479c-352d-b3e2-9faada092697,PCP96717,139 E BROAD,NORMAN PARK,GA,31771-5085,31.285127000000003,-83.663131,,0.0,20
78a16753-40a8-3ebb-90cb-b85245eaba8a,PCP97068,650 ALSTON ST,RICHLAND,GA,31825-6043,32.085721,-84.700973,229-887-3351,0.0,32
ed601e72-95ff-3dfd-a2a6-03212dddd59b,PCP97805,1900 10TH AVE,COLUMBUS,GA,31901-3610,32.510197,-84.874946,,0.0,43
bc245505-3056-31c5-b0fb-9a4b23030955,PCP97901,2483 DEMERE RD,ST SIMONS ISLAND,GA,31522-1673,31.176642,-81.38563,,0.0,42
fcc470ab-8c1d-38b1-bbb6-fcd56b6e13d1,ATHENS BONE AND JOINT PC,528 PANTHER DR,JEFFERSON,GA,30549-5400,34.092593,-83.551463,706-583-9000,0.0,39
2356637d-e7f5-3257-a3e1-43ba0ea315cc,PCP99689,242 CREEKSTONE RDG,WOODSTOCK,GA,30188-3732,34.113696000000004,-84.5443,,0.0,25
8d2b0bdf-1822-3f4a-a1d7-754245ebeb64,MCINTOSH TRAIL COMMUNITY SERVICE BOARD,700 HWY 314 S,BANESVILLE,GA,30204,33.115542,-84.190828,770-358-5252,0.0,68
3b404927-0832-3a45-b211-81a8d4dec708,PCP100702,207 EDWARDS PLAZA,ST SIMONS ISLAND,GA,31520-2523,31.202712,-81.515425,,0.0,115
c88e89ea-9839-3a35-ab33-7182ea4272a7,PCP101640,183 KEYS FERRY ST,MCDONOUGH,GA,30253-3232,33.477649,-84.134963,,0.0,8
179e8b38-dcd1-3a22-90ed-92cc0041608e,GREENING MEDICAL INC,7285 HWY 16,SENOIA,GA,30276-3348,33.295296,-84.60408199999999,770-599-0505,0.0,413
63091c6f-b377-37ec-95a7-cd7bb2110926,PCP102838,825 S 1ST ST,JESUP,GA,31545-0209,31.494049,-81.810864,,0.0,3
c704492d-a055-39d0-88b2-2405e47dbc70,PCP103249,5885 GLENRIDGE DR NE,SANDY SPRINGS,GA,30328-5572,33.931502,-84.368673,,0.0,85
88f72a74-c8b4-3fad-a529-7811ea0f5aed,PCP103337,750 N COBB ST,MILLEDEGEVILLE,GA,31061-2390,33.088338,-83.241149,,0.0,397
4f76f1f4-3233-38bd-a150-fee867fc7059,PCP103500,211 S ERWIN ST,CARTERSVILLE,GA,30120-3513,34.183803999999995,-84.803485,,0.0,52
f5b75085-ed9a-374b-a5ea-4122fbc95583,PCP103964,365 GENEVA RD,BUENA VISTA,GA,31803-1701,32.27093,-84.529411,229-649-2171,0.0,22
b30dd2fd-0e1d-3594-9173-9595575db9ee,PCP104818,100 COLLEGE AVE SE,GAINESVILLE,GA,30501-4501,34.269047,-83.80324300000001,,0.0,41
ba8e2be8-f475-37f1-96b4-d2406669c5bc,PCP105463,132 STEPHENSON AVE,SAVANNAH,GA,31405-5829,31.916773,-81.119488,,0.0,28
407ac0ef-f505-3187-ada4-30a2de172378,PCP105492,423 BARROW AVE SW,PELHAM,GA,31779-2131,31.123877,-84.155377,,0.0,25
e62fae0d-ef9d-3aa4-ac90-2e40d5eead4c,PCP105979,2300 DAWSON RD,ALBANY,GA,31707-2804,31.577669,-84.17945300000001,,0.0,204
4c671c62-ca45-3bc5-8388-1690190d88ea,PCP106070,3525 GWINNETT PLACE DR,DULUTH,GA,30096-4708,34.001517,-84.150473,,0.0,35
8e736bac-d603-3d28-ba2a-0692d829de42,PCP107211,200 N RIVER ST,CLAXTON,GA,30417-1659,32.1172,-81.857351,,0.0,34
feb7de14-a482-3b70-9367-41c48a31a6c1,PAYNE AND PAYNE  PC,9995 JONES BRIDGE RD,ALPHARETTA,GA,30022-6519,34.070648,-84.27590699999999,770-475-1242,0.0,74
926da759-c458-3da0-af7d-46e5ef47b400,PCP108777,15 CLEARBROOK CT,COVINGTON,GA,30016-9146,33.605078999999996,-83.847436,,0.0,82
031055ea-aa96-3726-bf02-5af87c6a76d5,NEUROLOGY ASSOCIATES LLP,389 MULBERRY ST,MACON,GA,31201-7917,32.830953,-83.64891800000001,912-743-9123,0.0,55
756f3ba3-6369-30b9-9875-891508bcc12c,PCP111340,102 GUNN RD,CENTERVILLE,GA,31028-1706,32.632978,-83.685643,,0.0,74
13a914aa-b4ac-350f-8b3f-b6b43e337e42,PCP112508,2801 BUFORD HWY NE,BROOKHAVEN,GA,30329-2124,33.819655,-84.327381,,0.0,181
f96d38af-00bf-306e-a3d7-b1f524fd4a1f,PCP112843,3576 SHALLOWFORD RD NE,CHAMBLEE,GA,30341-2998,33.888665,-84.303622,,0.0,104
66ad2e8e-33b2-3b4c-ab19-3710710af09e,PCP113831,1605 MULKEY RD,AUSTELL,GA,30106-1127,33.84465,-84.633333,,0.0,45
